,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
10,194.33518746945327,Private room,False,True,2.0,False,1,0,9.0,84.0,1,1.011673847628958,0.371659717830789,530.5220848322261,18.08104830766091,1189.4978129428239,26.184507760702463,2.16895,41.37806
11,190.84413619754693,Private room,False,True,2.0,True,1,0,10.0,98.0,1,2.214067238602181,0.37601684835938803,589.7332964686169,20.09906189948204,647.2490052387491,14.247942632909757,2.17853,41.40602
12,387.5066911816044,Private room,False,True,2.0,False,1,0,9.0,91.0,1,1.5493718616401952,0.5760611356393729,394.1508318300387,13.433296057933983,780.6114289479832,17.183660026085313,2.18778,41.3911
13,248.56285055973186,Private room,False,True,2.0,True,0,0,10.0,95.0,1,0.7409052928219434,0.27010757556829207,566.6504594901032,19.31236158592515,1145.7439394800836,25.221350345211707,2.17806,41.38993
14,136.38373635580794,Private room,False,True,3.0,False,0,1,9.0,84.0,1,1.6881515652165777,0.102537308785363,342.3747475635525,11.668683598680914,826.0136877793922,18.183103476748972,2.15326,41.37865
15,117.99753299043451,Private room,False,True,2.0,False,1,0,8.0,84.0,1,2.5774670088452263,0.05049220531962998,289.92047271053934,9.880957310414166,590.0639134566637,12.989122765170771,2.14385,41.37486
16,150.58067819489375,Private room,False,True,2.0,False,1,0,8.0,87.0,1,0.25032051605637906,0.2528176432539952,574.4172772437153,19.577067261739323,1438.2013104025184,31.65923717044896,2.16704,41.387409999999996
17,1041.4969627853934,Entire home/apt,False,False,6.0,True,0,0,10.0,99.0,3,1.888740219991341,0.1377725911348623,1335.1308497481652,45.503412735360904,781.267568458616,17.198103676104108,2.173,41.403999999999996
18,474.3174994763423,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,1,1.1955935341570885,0.5799105835861592,512.849988503535,17.478754762204172,862.6687048852137,18.989993215790633,2.1771700000000003,41.39646
19,440.80340726604135,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,1.6181542700344187,0.5942830541189548,461.32144855040303,15.722579012403944,934.6734138705079,20.575038468264072,2.16091,41.4
20,111.01543044662182,Private room,False,True,2.0,False,0,1,9.0,90.0,1,1.6689209872198028,0.30708937902139494,1048.128673814189,35.72191568588916,795.9437787908979,17.521172234248493,2.173,41.402
21,691.9263620918379,Entire home/apt,False,False,4.0,True,0,1,10.0,98.0,2,1.0681015103265317,0.7836815814257695,555.112245870443,18.919120656271556,1006.2999901054147,22.151759855128542,2.1705200000000002,41.39675
22,141.27120813647682,Private room,False,True,2.0,False,1,0,8.0,89.0,1,1.7747744250904425,0.43944787683058845,356.5515528368028,12.151851987561471,795.057934191469,17.501672068265727,2.16554,41.37151
23,181.76740289059043,Private room,False,True,2.0,False,1,0,9.0,89.0,1,0.8936410295617603,0.24152580198231396,904.7590649943944,30.835648182546784,2068.9162590164688,45.543214330453104,2.17594,41.38044
24,190.84413619754693,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.3419060107449954,0.40214996528125496,443.97360225892294,15.1313364311845,791.9606442284061,17.433491183700394,2.1821099999999998,41.39508
25,230.17664719435845,Private room,False,True,3.0,True,1,0,10.0,97.0,1,0.6501889011504199,0.29428797113577876,565.4221815021109,19.27049989105688,1124.6893661210083,24.75787438626475,2.17636,41.39052
26,170.13056531756928,Private room,False,True,2.0,False,0,0,10.0,94.0,1,0.988416436013358,0.33722731057958744,771.779504755587,26.30349029251331,2156.790639444524,47.47759989320817,2.1768400000000003,41.379870000000004
27,237.39148648963155,Private room,False,True,2.0,False,0,0,9.0,95.0,1,0.8275084638643502,0.13395603882623922,1372.755388951378,46.785717714430554,1979.6379776495505,43.57792458727085,2.17441,41.38046
28,387.5066911816044,Private room,False,True,2.0,False,0,0,9.0,93.0,1,1.1246083703443372,0.3112074982793677,772.7740862187085,26.337387232894766,1798.958510390665,39.60061343868173,2.1825799999999997,41.38353
29,143.36583889962063,Private room,False,True,2.0,False,1,0,10.0,88.0,1,1.0062316512673497,0.38739458531838156,616.5682855231846,21.013641607477858,1281.4188356018392,28.207972373245127,2.17135,41.37813
30,515.0464309819163,Entire home/apt,False,False,5.0,False,0,1,9.0,88.0,2,0.7183421817374067,0.1805120126212394,927.4266238145451,31.60819514668212,1527.0644876971248,33.615389195440656,2.1713,41.38074
31,139.87478762771428,Private room,False,True,2.0,True,1,0,10.0,94.0,1,1.8162136307943186,0.16268387341583837,1904.3957891111831,64.90488001213873,770.0655606518985,16.9515130080433,2.17345,41.403290000000005
32,150.58067819489375,Private room,False,True,2.0,False,1,0,10.0,95.0,1,0.9582425187777385,0.2384425272189815,533.7702573614004,18.19175126629493,1106.0763010321486,24.348143538535034,2.18096,41.38969
33,159.65741150185025,Private room,False,True,2.0,False,0,1,8.0,86.0,1,1.7490307160686356,0.21297703442387192,349.4105163872868,11.908473947887028,815.5411004951,17.95256959931227,2.154,41.376999999999995
34,229.24570018851674,Private room,False,True,2.0,False,1,0,9.0,92.0,1,0.7476329618860781,0.42851928832167907,483.39901538101276,16.475018097962668,1176.368783736586,25.895497420876186,2.1647,41.38172
35,156.1663602299439,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.427120634543335,0.16454877051108732,359.26010719962915,12.244163888759093,869.5279276097274,19.140985818474007,2.1561,41.379690000000004
36,156.1663602299439,Private room,False,True,2.0,False,1,0,10.0,95.0,1,1.4679998563559447,0.13116104024248826,357.16383387694424,12.172719512931623,862.2116980546116,18.979933088926686,2.15595,41.379220000000004
37,127.30700304885143,Private room,False,True,2.0,False,1,0,7.0,85.0,1,1.8407009006210426,0.526939636901134,514.547831435647,17.536619987709436,663.2337120803453,14.599815226362308,2.1811700000000003,41.40143
38,173.62161658947562,Private room,False,True,2.0,False,0,0,9.0,86.0,1,0.7537103650206972,0.053187305428749075,2065.0704898825193,70.38093295983879,1882.6068232197415,41.44197024708462,2.17354,41.38089
39,196.89529173551793,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.8561394737127697,0.881962856308838,448.19798688313085,15.275310272508369,771.429426752243,16.981535898460116,2.1630000000000003,41.403
40,144.52952265692275,Private room,False,True,2.0,True,1,0,10.0,98.0,1,1.9009202213675858,0.31176367909763186,345.34116658635196,11.769783943389399,796.900725788577,17.542237582847424,2.15171,41.376979999999996
41,139.87478762771428,Private room,False,True,2.0,True,0,1,10.0,97.0,1,2.013812491272238,0.24544106194209225,350.09921364991345,11.93194586136796,888.8577555727517,19.566494823033377,2.15024,41.37678
42,902.5531221635208,Entire home/apt,False,False,6.0,False,0,1,8.0,86.0,3,0.576207114700253,0.22700886164488318,563.8111343091656,19.21559280433159,1151.3850544888394,25.345528648121192,2.17473,41.39092
43,121.48858426234085,Private room,False,True,2.0,False,0,0,8.0,86.0,1,2.245415266322569,0.46175225763860794,293.0051044634415,9.98608653562485,615.1486937790394,13.541315983081578,2.19623,41.39152
44,224.5909651593083,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.13205929054001,0.32172917915038324,736.1202059421948,25.088163875581653,1750.6112482420806,38.53634140121883,2.18272,41.38362
45,127.30700304885143,Private room,False,True,2.0,False,1,0,8.0,87.0,1,1.2714193555857805,0.3548656563815846,368.5922207413593,12.562217369631545,935.9289801411934,20.602677346117492,2.15538,41.38402
46,242.9771685246817,Private room,False,True,2.0,False,1,0,9.0,91.0,1,1.1699702287260492,0.3455294533377215,644.1142425535203,21.952452250777956,1590.7592769659304,35.01750753965111,2.18245,41.38231
47,381.9210091465543,Private room,False,True,2.0,True,0,0,10.0,96.0,1,0.9762308292153755,0.2228931879272409,774.6438346391278,26.40111127470061,1718.8175901306572,37.836465135368385,2.17941,41.38192
48,173.62161658947562,Private room,False,True,2.0,False,0,0,8.0,89.0,1,0.9451874619784808,0.24348152695139597,830.6066322713265,28.30841367802965,1927.7486815806813,42.43568148196301,2.1787099999999997,41.3817
49,730.3279260828077,Entire home/apt,False,False,5.0,False,0,1,9.0,82.0,2,1.8308973030718887,0.21134596966367966,1539.9902651494,52.485352021300876,775.0108746051039,17.060374588264665,2.176,41.403
50,589.9876649521725,Entire home/apt,False,False,5.0,True,0,1,10.0,96.0,1,1.1494543423482304,0.30900827634168204,486.7206865913612,16.588226010194013,1246.6835195863002,27.443341163433015,2.15805,41.39224
51,215.28149510089136,Private room,False,True,2.0,True,1,0,10.0,95.0,1,0.9535048756292566,0.18315875924477468,828.6447105869155,28.241548222724617,1613.699648661991,35.522495723885605,2.18089,41.38456
52,215.28149510089136,Private room,False,True,2.0,False,0,1,8.0,85.0,1,0.6199634802204179,0.4867818958382696,565.2204728102506,19.263625333510884,1321.9281356607332,29.09970674234709,2.1672,41.38197
53,182.93108664789256,Private room,False,True,2.0,False,1,0,10.0,91.0,1,1.0401653636883126,0.2604801888230017,691.8653608519198,23.579887378141663,1386.0251235780736,30.510678716651952,2.1730400000000003,41.37805
54,248.56285055973186,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.2004939984429122,0.1960705397293821,637.710691965985,21.734208918739498,1350.8828394082198,29.737088885244184,2.17732,41.377829999999996
55,157.56278073870644,Private room,False,True,2.0,True,0,0,10.0,95.0,1,2.5454372899279054,0.8724190814324841,379.5579372701623,12.93594667507244,586.1769258034336,12.903558204005286,2.1593400000000003,41.408609999999996
56,127.30700304885143,Private room,False,True,2.0,True,1,0,10.0,93.0,1,1.7636909865677626,0.33864072040096077,357.2058529824525,12.174151591818177,811.826802848648,17.87080647668116,2.16265,41.37225
57,207.13570879977655,Private room,False,True,2.0,False,0,0,10.0,93.0,1,0.5552783338675386,0.2877358995344446,731.631427504798,24.93517906667474,1342.2676854803424,29.547442832574227,2.17651,41.38817
58,185.25845416249678,Private room,False,True,2.0,False,0,0,10.0,100.0,1,1.2287930051442193,0.2289346042668296,613.9087037648079,20.92299877162572,1349.8491712097743,29.714334666892807,2.17786,41.37778
59,196.89529173551793,Private room,False,True,2.0,True,0,0,10.0,95.0,1,1.5086146127209736,0.09442494888543154,370.35742305090037,12.622378311360672,884.8818181141238,19.478972202891736,2.16063,41.37553
60,150.58067819489375,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.9017564100014825,0.39913705858696086,321.92614377264357,10.971762200800622,737.2151799455575,16.22837502562099,2.14972,41.3794
61,469.6627644471338,Entire home/apt,False,False,4.0,True,0,1,10.0,90.0,1,1.0604038100162816,0.19260161469525175,583.1864084270971,19.875933395828888,1336.9871463699512,29.431201914926252,2.16,41.393
62,469.6627644471338,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,1,1.0603950223430005,0.19261433875564649,583.1837954581473,19.875844341632728,1336.9972982171353,29.43142538832695,2.16,41.393
63,990.5276142155607,Entire home/apt,False,False,6.0,True,0,1,10.0,92.0,3,1.0603882075025308,0.1926238340516311,583.1820885459044,19.875786167310487,1337.0055128399877,29.43160621745794,2.16,41.393
64,115.67016547583027,Private room,False,True,2.0,False,0,0,8.0,85.0,1,2.8179269671389573,0.4760506682726924,282.12345813468926,9.615222478194946,499.83056497509875,11.002809055400817,2.144,41.371
65,462.91339865478153,Private room,False,True,4.0,False,1,0,10.0,92.0,2,1.0666554556958505,0.31528507203573114,696.0498144151845,23.722500304505473,1941.0542269346458,42.7285774854616,2.1800200000000003,41.38118
66,190.84413619754693,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.4143917714211884,0.17925608413734306,359.4353705169185,12.25013714528709,876.9128922144608,19.303551618008143,2.156,41.38
67,167.80319780296506,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.414399723327943,0.17924651738179556,359.4349774358119,12.250123748448992,876.9075001139719,19.303432921281203,2.156,41.38
68,185.25845416249678,Private room,False,True,2.0,True,0,0,10.0,96.0,1,0.4561647739978147,0.32286124533239685,743.5081761406058,25.339957815687413,1658.505651952573,36.508813755009804,2.17017,41.38303
69,156.1663602299439,Private room,False,True,2.0,False,1,0,10.0,88.0,1,1.4143907193656935,0.17925986494633744,359.4350419079585,12.250125945763733,876.9170815518627,19.30364383821781,2.156,41.38
70,150.58067819489375,Private room,False,True,2.0,False,0,0,10.0,93.0,1,0.21753620157046347,0.20646161038875446,576.4104621205204,19.644998217064224,1483.1448414860179,32.6485826115623,2.16778,41.38613
71,132.8926850839016,Private room,False,True,2.0,False,1,0,10.0,92.0,1,1.4143771017938345,0.17927045827942925,359.43659151306815,12.250178758805163,876.9183168214879,19.30367103030403,2.156,41.38
72,324.20229478436937,Entire home/apt,False,False,3.0,True,0,0,10.0,96.0,2,1.3424387298777416,0.3057464497575601,360.5123725941161,12.286843113128972,939.3538480795282,20.6780692300999,2.15524,41.3824
73,157.56278073870644,Private room,False,True,2.0,True,1,0,10.0,97.0,1,4.345493176990226,0.5084631471382455,172.97299650425887,5.8951987016778515,328.19459821352825,7.224573185790153,2.21101,41.4112
74,231.34033095166055,Private room,False,True,2.0,False,1,0,9.0,94.0,1,0.7927301275149342,0.2013351819889544,542.5183314462267,18.489899740503624,1083.9031458830534,23.86004415174898,2.1781900000000003,41.39075
75,115.67016547583027,Private room,False,True,2.0,False,0,0,10.0,93.0,1,2.0903140397998126,0.12785968177400323,901.5800335100561,30.72730166223543,713.2571704404506,15.700985501242265,2.17517,41.405559999999994
76,205.97202504247443,Private room,False,True,2.0,True,0,0,10.0,95.0,1,0.6115758145083595,0.26360578090454556,826.3000044237598,28.161636855007107,1525.433541799251,33.57948705669313,2.1701799999999998,41.38163
77,171.2942490748714,Private room,False,True,2.0,False,0,1,8.0,76.0,1,0.5463956267445998,0.20025450092283345,509.7243849027769,17.3722291503368,1266.067482644655,27.8700418480513,2.1650099999999997,41.38397
78,121.48858426234085,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.1829543307118424,0.3524115558107349,474.7888101108667,16.181568415321046,851.9058735094467,18.753070172621115,2.1796900000000003,41.394909999999996
79,182.93108664789256,Private room,False,True,2.0,False,0,1,7.0,80.0,1,1.2208739215848465,0.16257617707572322,378.8098215204141,12.910449683716847,939.5739754630613,20.682914911293885,2.15795,41.38094
80,164.31214653105872,Private room,False,True,3.0,False,0,0,9.0,89.0,1,1.6013868737296073,0.5643887357502957,463.727650598672,15.804586259070225,971.1504125921858,21.378009474786484,2.16072,41.39975
81,171.2942490748714,Private room,False,True,2.0,False,0,1,7.0,80.0,1,0.37130088736583666,0.1914779207195514,542.0263234802914,18.473131315485755,1355.066985575038,29.829194819853605,2.16565,41.386509999999994
82,161.98477901645447,Private room,False,True,2.0,False,0,0,10.0,100.0,1,0.47012072148297523,0.18383758141839324,744.9781742977118,25.390057723779293,1304.8774536314152,28.7243687542785,2.1753400000000003,41.388490000000004
83,173.62161658947562,Private room,False,True,2.0,False,1,0,9.0,83.0,1,1.435399328664442,0.22210454131879612,372.750448709518,12.703936485415992,895.5015299136533,19.712744743711507,2.15988,41.3767
84,208.53212930853908,Private room,False,True,2.0,False,0,0,10.0,92.0,1,1.142517760056663,0.5017322161009315,591.1781631495303,20.148305286331784,1268.3331535291159,27.919916237236258,2.1836599999999997,41.38663
85,117.99753299043451,Private room,False,True,2.0,True,1,0,10.0,94.0,1,1.782534172405048,0.3042954947519141,356.41297780042834,12.14712912682003,788.1296325975748,17.34915882706439,2.16193,41.372279999999996
86,183.86203365373424,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.5246442723693965,0.14669340865527844,372.2454206983981,12.686724316258758,900.5924066725942,19.824810609283364,2.16203,41.374790000000004
87,179.4400353759862,Private room,False,True,2.0,False,0,0,9.0,94.0,1,1.7866890586509458,0.25677144718384687,356.53129907307965,12.15116170662735,781.406689077713,17.201166149099674,2.16113,41.3725
88,165.2430935369004,Private room,False,True,2.0,True,1,0,9.0,96.0,1,1.830408855710401,0.2628528203731001,900.742403478494,30.698753879781826,755.0711560116287,16.621440013878715,2.17161,41.40358
89,208.53212930853908,Private room,False,True,2.0,False,0,0,10.0,90.0,1,1.5692549788500958,0.1596612172273752,343.71476776774387,11.714353648501532,835.6899272931671,18.396107288850168,2.15366,41.3802
90,164.31214653105872,Private room,False,True,2.0,False,1,0,10.0,94.0,1,1.496952803883892,0.25205892755065196,377.76182029297587,12.874732111609,948.2009097340706,20.87282028557234,2.16329,41.37464
91,190.84413619754693,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.3553397335060011,0.34039362946335094,372.281497099962,12.687953858210154,904.9988294935794,19.921809537148203,2.15849,41.37855
92,237.15874973817114,Private room,False,True,2.0,False,1,0,9.0,82.0,1,0.23448825552041486,0.22908933987441799,685.0782337561417,23.348571140047998,1684.3964838629001,37.078750649143124,2.17265,41.38642
93,144.52952265692275,Private room,False,True,2.0,False,1,0,8.0,86.0,1,2.1860834452028564,0.39055105851140237,590.1084792307596,20.111848733132234,626.4440208650542,13.789960895686932,2.17892,41.40565
94,306.5143016733772,Private room,False,True,2.0,True,0,1,10.0,96.0,1,1.1748056295816074,0.2043989780144554,512.5843410228135,17.469701067609623,1202.5441990394027,26.471698871335814,2.15845,41.39315
95,239.48611725277536,Private room,False,True,2.0,True,1,0,9.0,94.0,1,1.1227988673231957,0.2022900044450751,2934.1334407443887,100.0,1221.5775546020461,26.89068160591458,2.16203,41.395270000000004
96,195.73160797821583,Private room,False,True,2.0,True,1,0,10.0,95.0,1,1.0921173228700742,0.43185352405928246,664.870190874127,22.659848445933314,1643.8295580467968,36.18574775977114,2.1790000000000003,41.38
97,185.25845416249678,Private room,False,True,2.0,True,1,0,10.0,96.0,1,2.220392113105228,0.3597866072790821,597.6647630125007,20.369379071623726,627.2509125061912,13.807723064065472,2.17821,41.40616
98,249.9592710684944,Private room,False,True,2.0,True,1,0,9.0,95.0,1,1.0979586025202743,0.16125089693548017,575.4633550234178,19.612719279646086,1351.097612678711,29.74181670593185,2.15971,41.39327
99,185.25845416249678,Private room,False,True,2.0,True,1,0,10.0,97.0,1,1.0921079865042571,0.4318457662645228,664.8772488622193,22.660088993551028,1643.8370263006702,36.185912159023815,2.1790000000000003,41.38
100,433.82130472222866,Entire home/apt,False,False,4.0,False,0,1,10.0,91.0,2,1.9848981603786717,0.2965482959555496,711.1239950033943,24.23625269145845,699.6770208549776,15.402044613463254,2.171,41.405
101,127.30700304885143,Private room,False,True,2.0,False,0,0,10.0,95.0,1,1.937591948626451,0.3481451685895397,363.4789920374655,12.387950288493048,719.1386864389243,15.830455769813604,2.15725,41.37257
102,185.25845416249678,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.1217384421599346,0.2215527910777652,771.6531972831289,26.299185530135965,667.3429394689709,14.690271968087426,2.17676,41.405559999999994
103,289.2917820653059,Private room,False,True,2.0,False,1,0,8.0,88.0,1,0.9516937893625418,0.3506914807127771,805.8395477046707,27.464311490217348,1866.8599844433331,41.09533386182948,2.17739,41.38061
104,127.30700304885143,Private room,False,True,2.0,False,0,0,9.0,84.0,1,0.881311815038923,0.11357955581038359,531.1118166724189,18.10114731992816,1081.911329529828,23.8161981436341,2.17913,41.39112
105,320.4785067610026,Private room,False,True,2.0,True,1,0,10.0,99.0,1,0.9711025861432081,0.3018931486604126,413.60404445893323,14.09629291958862,1083.8910502741064,23.8597778901696,2.15877,41.38494
106,299.5321991295645,Private room,False,True,3.0,False,1,0,10.0,93.0,1,1.1216315519511826,0.5459547118792902,442.51400503145453,15.081591003549889,1351.7878966064347,29.75701197965653,2.15722,41.39018
107,239.7188540042358,Private room,False,True,2.0,False,1,0,10.0,60.0,1,1.3265964364254883,0.5039219055683026,412.7729481091374,14.067967815547512,1268.0349120387616,27.91335102414064,2.15531,41.39163
108,295.1102008518165,Entire home/apt,False,False,2.0,True,0,1,10.0,97.0,1,3.122012294443682,0.15077720376329343,239.4856293485467,8.162056504416828,476.6034011727425,10.491507694251414,2.137,41.373999999999995
109,526.450531803477,Entire home/apt,False,False,6.0,False,0,0,10.0,98.0,3,2.4309434450487575,0.4721360135938371,494.21665375811926,16.84370066116477,673.5965370111916,14.827932896585876,2.17442,41.40878
110,703.563199664859,Entire home/apt,False,False,2.0,True,0,1,10.0,96.0,2,1.0616085632649808,0.38085396353093665,494.7654954149945,16.86240607003452,1247.097919430999,27.45246337940641,2.15864,41.39139
111,358.647334000512,Entire home/apt,False,False,4.0,False,0,1,8.0,76.0,1,1.2955392299103194,0.16456604517497028,458.0373046169725,15.610650090296119,1027.021825216622,22.6079112211769,2.1703099999999997,41.37547
112,196.89529173551793,Private room,False,True,2.0,True,0,0,10.0,98.0,1,1.1438745586498817,0.36611353462495067,635.1306802406327,21.646277957947962,1643.233969695154,36.172637027119016,2.181,41.381
113,691.9263620918379,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,1.3075495066617553,0.6899256533652722,591.3556144372725,20.154353112421695,891.6258463232685,19.627429019759575,2.17102,41.39889
114,111.01543044662182,Private room,False,True,2.0,False,1,0,7.0,88.0,1,1.0180469663605063,0.23482135896516287,728.6095173056267,24.832187493176136,1765.6076719857763,38.86645884206397,2.18007,41.38197
115,619.0797588847254,Entire home/apt,False,False,6.0,False,0,1,9.0,85.0,2,0.5822477862064172,0.3558062320517358,751.7251556573402,25.62000573043562,1358.0067260483509,29.893907555262068,2.17696,41.38749
116,200.15360625596387,Private room,False,True,2.0,False,1,0,10.0,95.0,1,1.1063666004091526,0.34873486752689997,486.74227704233806,16.588961847585626,883.769425196592,19.454485011183497,2.17866,41.39468
117,455.465822608048,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,1.53972524778213,0.43180330873835265,781.9762800463665,26.65101284036964,814.9193252827187,17.938882413260426,2.17285,41.40084
118,367.49133055600805,Entire home/apt,False,False,2.0,False,0,1,10.0,96.0,1,1.7831178760107553,0.18500907537191716,2159.706916042898,73.60629499846404,780.4094303192427,17.179213414578882,2.17382,41.40294
119,691.9263620918379,Entire home/apt,False,False,4.0,True,0,1,10.0,96.0,2,1.2506205562165438,0.7869380869420435,566.8835111360358,19.32030436189765,938.5534741680216,20.660450537010032,2.1697599999999997,41.3984
120,393.0923732166546,Entire home/apt,False,False,6.0,False,0,1,9.0,100.0,2,1.6755720991036116,0.3112343393228461,999.4686862849717,34.063504829262534,801.5521614154027,17.64462999664069,2.17263,41.4021
121,482.4632857774571,Entire home/apt,False,False,6.0,True,0,1,10.0,94.0,2,1.1217972102157245,0.8213882981877884,557.7428776057629,19.008776828645658,1025.1559847738117,22.56683833056424,2.1698,41.397240000000004
122,190.84413619754693,Private room,False,True,2.0,False,0,0,10.0,94.0,1,0.7843736734862925,0.18461111987267514,748.699120590573,25.516873574796524,1600.902395596323,35.24078879801523,2.17915,41.38554
123,277.65494449228476,Private room,False,True,5.0,True,1,0,10.0,99.0,2,0.8475880348846649,0.13581176251651228,789.9334068465919,26.922204555433787,1635.462456634762,36.00156210640202,2.17972,41.38494
124,422.4172039006679,Entire home/apt,False,False,5.0,False,0,1,10.0,93.0,2,1.9849066802673099,0.296521819323785,711.1501943809103,24.23714560850006,699.677329578098,15.402051409409287,2.171,41.405
125,764.7729652989503,Entire home/apt,False,False,6.0,False,0,1,9.0,89.0,2,1.986303656361805,0.4982949093325708,531.3180996560068,18.108177776713916,633.7004750065104,13.949697784409798,2.181,41.403
126,161.75204226499406,Private room,False,True,2.0,False,0,1,9.0,87.0,1,2.8203482913095477,0.5819148118409178,304.6051025161818,10.381433178407304,499.9790003184796,11.006076574145643,2.18833,41.40847
127,185.25845416249678,Private room,False,True,2.0,False,1,0,10.0,94.0,1,1.9401381595330656,0.48327874324401876,352.70685583768807,12.020818512882851,693.7994067954276,15.272660238576554,2.1623200000000002,41.37065
128,155.00267647264178,Private room,False,True,2.0,False,1,0,8.0,76.0,1,1.5908996507627233,0.3887661133170206,335.7931437707183,11.444371926231401,812.4156270945546,17.883768310548252,2.15226,41.38198
129,652.5938510950264,Entire home/apt,False,False,5.0,True,0,1,10.0,97.0,3,2.0499078598322122,0.4615234410965081,583.6388473625509,19.89135324446873,632.7555262397199,13.92889655379948,2.17997,41.40401
130,182.93108664789256,Private room,False,True,2.0,False,1,0,9.0,89.0,1,0.9718893746023126,0.286357980170412,853.2224877962973,29.07919851047521,2174.943654708204,47.87720362839792,2.1757400000000002,41.37952
131,182.93108664789256,Private room,False,True,2.0,False,1,0,10.0,93.0,1,0.8612041452829797,0.2479218209866927,772.3750886707976,26.323788752935734,1410.2337115281364,31.043584243805316,2.1716599999999997,41.37948
132,196.89529173551793,Private room,False,True,2.0,False,0,0,10.0,90.0,1,2.1358946898959763,0.45356114775506196,490.2498087378602,16.708504184918187,600.6096274370874,13.221266386250155,2.18166,41.40426
133,167.80319780296506,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.350906551463458,0.8670749285966421,416.30096333480145,14.188208264624325,599.6039830919883,13.199129059159484,2.1652,41.408
134,331.8826075825633,Entire home/apt,False,False,4.0,True,0,1,9.0,95.0,2,1.6993088698065297,0.33086386467768275,364.09766315113643,12.409035597875363,830.2575120470347,18.276523110027846,2.167,41.372
135,127.30700304885143,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.070685948995662,0.24214877981754263,312.7909206145214,10.660419061757683,695.9930715595655,15.320949551441151,2.1478,41.378890000000006
136,173.3888798380152,Private room,False,True,2.0,False,1,0,9.0,93.0,1,1.2303071561524366,0.405261806834975,597.0522465612285,20.348503523062554,1970.4494017260151,43.37565575166503,2.18332,41.38241
137,337.9337631205343,Entire home/apt,False,False,2.0,False,0,1,7.0,53.0,1,1.0860614868160559,0.27652742255754514,683.6300241532084,23.29921382102416,1577.1969179773346,34.7189582776632,2.18109,41.38203
